t_contact_s,theta_err_t1_deg
1.406,9.094516762
1.407,9.094438574
1.408,9.094128295
1.409,9.09407193
1.41,9.093865589
1.411,9.093707245
1.412,9.093731844
1.413,9.09361015
1.414,9.093661218
1.415,9.093459022
1.416,9.093448095
1.417,9.09326484
1.418,9.09325527
1.419,9.093231488
1.42,9.093135848
1.421,9.093104844
1.422,9.093125395
1.423,9.093043575
1.424,9.0928934
1.425,9.092788798
1.426,9.092735707
1.427,9.092443741
1.428,9.092421589
1.429,9.092141033
1.43,9.092020507
1.431,9.091793359
1.432,9.091483228
1.433,9.091427246
1.434,9.091179523
1.435,9.090837656
1.436,9.09068727
1.437,9.090470304
1.438,9.090201932
1.439,9.090139497
1.44,9.090061129
1.441,9.090007098
1.442,9.089879597
1.443,9.089835733
1.444,9.089698455
1.445,9.089688014
1.446,9.089495411
1.447,9.08948074
1.448,9.08941085
1.449,9.089220667
1.45,9.089173106
1.451,9.089075005
1.452,9.0887938
1.453,9.088613034
1.454,9.088540818
1.455,9.088255512
1.456,9.087915906
1.457,9.087813921
1.458,9.08761827
1.459,9.087312451
1.46,9.087162582
1.461,9.08690692
1.462,9.086645612
1.463,9.086421618
1.464,9.086390224
1.465,9.086113877
1.466,9.086157297
1.467,9.085986327
1.468,9.085908239
1.469,9.085945769
1.47,9.085788724
1.471,9.085785396
1.472,9.085651559
1.473,9.085584654
1.474,9.085568352
1.475,9.085459844
1.476,9.085259891
1.477,9.085364708
1.478,9.085158622
1.479,9.084993611
1.48,9.084963827
1.481,9.08492702
1.482,9.084652473
1.483,9.084513289
1.484,9.084356499
1.485,9.084056209
1.486,9.0837924
1.487,9.083762895
1.488,9.08349511
1.489,9.083372857
1.49,9.083102219
1.491,9.082994555
1.492,9.082892139
1.493,9.082929969
1.494,9.082869416
1.495,9.082742065
1.496,9.08274626
1.497,9.082692459
1.498,9.082602514
1.499,9.082463614
1.5,9.082501079
1.501,9.082473764
1.502,9.082398858
1.503,9.082366439
1.504,9.082197094
1.505,9.082213586
1.506,9.082080499
1.507,9.081993126
1.508,9.081965648
1.509,9.081827569
1.51,9.081595421
1.511,9.081348014
1.512,9.081253042
1.513,9.081205948
1.514,9.080946696
1.515,9.080780997
1.516,9.08059886
1.517,9.080579422
1.518,9.080382848
1.519,9.08031635
1.52,9.08026341
1.521,9.080157194
1.522,9.079989048
1.523,9.079938049
1.524,9.079850437
1.525,9.079884271
1.526,9.079722505
1.527,9.079643895
1.528,9.079618293
1.529,9.079498382
1.53,9.07939577
1.531,9.079351341
1.532,9.079363471
1.533,9.079372433
1.534,9.079254174
1.535,9.078958103
1.536,9.078922009
1.537,9.07881978
1.538,9.078609185
1.539,9.078412033
1.54,9.078206817
1.541,9.078102798
1.542,9.077929322
1.543,9.077672792
1.544,9.077627979
1.545,9.077564129
1.546,9.077451589
1.547,9.07732676
1.548,9.077298868
1.549,9.077260143
1.55,9.077229395
1.551,9.07717819
1.552,9.077291636
1.553,9.077181262
1.554,9.077271029
1.555,9.077243037
1.556,9.077125192
1.557,9.077059554
1.558,9.077230771
1.559,9.076902975
1.56,9.076871854
1.561,9.076832531
1.562,9.076755323
1.563,9.076669623
1.564,9.076623841
1.565,9.076519215
1.566,9.076542339
1.567,9.07640336
1.568,9.076302121
1.569,9.076176219
1.57,9.076087443
1.571,9.076103774
1.572,9.075878881
1.573,9.075849818
1.574,9.075776304
1.575,9.075784669
1.576,9.075745574
1.577,9.075643627
1.578,9.075529581
1.579,9.075605116
1.58,9.075626909
1.581,9.075452176
1.582,9.075610418
1.583,9.075452059
1.584,9.075395681
1.585,9.075369455
1.586,9.075262065
1.587,9.07527592
1.588,9.075150375
1.589,9.075125574
1.59,9.075159135
1.591,9.074921691
1.592,9.074749035
1.593,9.074656066
1.594,9.074610649
1.595,9.074395404
1.596,9.07440786
1.597,9.074194211
1.598,9.074027662
1.599,9.074054766
1.6,9.073928221
1.601,9.073811462
1.602,9.073778586
1.603,9.073769861
1.604,9.073757668
1.605,9.073638398
1.606,9.073702223
1.607,9.073715602
1.608,9.073601024
1.609,9.073503865
1.61,9.073485851
1.611,9.073454125
1.612,9.073279296
1.613,9.073279041
1.614,9.073271943
1.615,9.073228576
1.616,9.073083295
1.617,9.073043796
1.618,9.072898316
1.619,9.072897769
1.62,9.072804157
1.621,9.072595685
1.622,9.072610732
1.623,9.072356693
1.624,9.07227642
1.625,9.07198659
1.626,9.071936975
1.627,9.071847333
1.628,9.071809028
1.629,9.071603415
1.63,9.071466398
1.631,9.071434381
1.632,9.071311482
1.633,9.071254471
1.634,9.071241764
1.635,9.071292258
1.636,9.071098686
1.637,9.071093218
1.638,9.070973518
1.639,9.071081693
1.64,9.071008801
1.641,9.070928642
1.642,9.070660487
1.643,9.070687937
1.644,9.070753558
1.645,9.07053642
1.646,9.070389016
1.647,9.070348967
1.648,9.070081978
1.649,9.07009602
1.65,9.069958081
1.651,9.069701681
1.652,9.069483716
1.653,9.069352716
1.654,9.069173257
1.655,9.068990213
1.656,9.068730848
1.657,9.068526568
1.658,9.068446215
1.659,9.068295173
1.66,9.068112351
1.661,9.068105615
1.662,9.067920418
1.663,9.067961891
1.664,9.067869549
1.665,9.067913739
1.666,9.06775984
1.667,9.067638031
1.668,9.067640285
1.669,9.067566944
1.67,9.067388597
1.671,9.067223552
1.672,9.067047733
1.673,9.066965321
1.674,9.06675094
1.675,9.066424411
1.676,9.066218045
1.677,9.066121973
1.678,9.065785064
1.679,9.065408225
1.68,9.065189111
1.681,9.065028282
1.682,9.064855404
1.683,9.064741683
1.684,9.064562082
1.685,9.064377973
1.686,9.064307856
1.687,9.064176981
1.688,9.063954783
1.689,9.063731436
1.69,9.063633044
1.691,9.063506751
1.692,9.063483954
1.693,9.063378166
1.694,9.063442107
1.695,9.06331996
1.696,9.063203182
1.697,9.063053585
1.698,9.06302007
1.699,9.062839074
1.7,9.062830181
1.701,9.06252562
1.702,9.062448899
1.703,9.062107095
1.704,9.061923732
1.705,9.061816114
1.706,9.06155115
1.707,9.061459113
1.708,9.060988531
1.709,9.06084017
1.71,9.060585086
1.711,9.060417237
1.712,9.060186959
1.713,9.060035509
1.714,9.059784102
1.715,9.059565902
1.716,9.05939628
1.717,9.059343097
1.718,9.059078104
1.719,9.058934207
1.72,9.058821893
1.721,9.058809333
1.722,9.058577662
1.723,9.058646803
1.724,9.058585035
1.725,9.058410431
1.726,9.058505624
1.727,9.058223741
1.728,9.058202421
1.729,9.058150847
1.73,9.058073016
1.731,9.057866787
1.732,9.057688051
1.733,9.057448354
1.734,9.057152185
1.735,9.056878309
1.736,9.056576535
1.737,9.056426217
1.738,9.056255475
1.739,9.056005789
1.74,9.055578039
1.741,9.055365531
1.742,9.055171941
1.743,9.054924881
1.744,9.054931539
1.745,9.054775015
1.746,9.054598565
1.747,9.054474925
1.748,9.054288147
1.749,9.054119045
1.75,9.054147684
1.751,9.053994628
1.752,9.05396341
1.753,9.053873524
1.754,9.053783104
1.755,9.053642536
1.756,9.05341801
1.757,9.053428439
1.758,9.053270637
1.759,9.053211379
1.76,9.052851121
1.761,9.052711571
1.762,9.052241812
1.763,9.051938512
1.764,9.051722873
1.765,9.051215644
1.766,9.050963431
1.767,9.050651846
1.768,9.050469653
1.769,9.050135944
1.77,9.049866707
1.771,9.049699982
1.772,9.049363623
1.773,9.049121493
1.774,9.048789573
1.775,9.048713585
1.776,9.048605923
1.777,9.048525349
1.778,9.048320503
1.779,9.048239961
1.78,9.048155463
1.781,9.047968684
1.782,9.047905284
1.783,9.04777109
1.784,9.047404418
1.785,9.047411497
1.786,9.047132617
1.787,9.046867841
1.788,9.046596401
1.789,9.046079133
1.79,9.045691422
1.791,9.04530011
1.792,9.044960553
1.793,9.044695446
1.794,9.04437261
1.795,9.043965004
1.796,9.043585224
1.797,9.043347815
1.798,9.043043673
1.799,9.042793529
1.8,9.042644035
1.801,9.042237577
1.802,9.042022653
1.803,9.041743851
1.804,9.041612942
1.805,9.041405796
1.806,9.041298332
1.807,9.041192016
1.808,9.040953385
1.809,9.040920021
1.81,9.040644662
1.811,9.040611665
1.812,9.040225866
1.813,9.039881743
1.814,9.039635701
1.815,9.039296857
1.816,9.038865314
1.817,9.038251712
1.818,9.037877191
1.819,9.037546501
1.82,9.03698459
1.821,9.036682553
1.822,9.036093068
1.823,9.035676266
1.824,9.035183884
1.825,9.034803828
1.826,9.034350207
1.827,9.034164397
1.828,9.033914751
1.829,9.033549
1.83,9.03334925
1.831,9.032969224
1.832,9.032715527
1.833,9.032465387
1.834,9.032134586
1.835,9.031863173
1.836,9.031611173
1.837,9.03133272
1.838,9.031184706
1.839,9.030853813
1.84,9.030640843
1.841,9.030139571
1.842,9.029775264
1.843,9.029240912
1.844,9.028801434
1.845,9.028445111
1.846,9.027950067
1.847,9.027614024
1.848,9.027101457
1.849,9.026645534
1.85,9.026255578
1.851,9.025732044
1.852,9.025245055
1.853,9.024955021
1.854,9.024513474
1.855,9.024275668
1.856,9.023829889
1.857,9.023504661
1.858,9.023226768
1.859,9.022865788
1.86,9.022662544
1.861,9.022486811
1.862,9.022226687
1.863,9.022013634
1.864,9.021722115
1.865,9.021476618
1.866,9.021184011
1.867,9.020855923
1.868,9.020407944
1.869,9.020099391
1.87,9.019684272
1.871,9.019131124
1.872,9.018590313
1.873,9.018135119
1.874,9.017705505
1.875,9.017087821
1.876,9.016687744
1.877,9.01607785
1.878,9.015707295
1.879,9.015321192
1.88,9.014765822
1.881,9.014371627
1.882,9.013825823
1.883,9.013417548
1.884,9.013047665
1.885,9.012692152
1.886,9.012438839
1.887,9.011983462
1.888,9.011703058
1.889,9.011469366
1.89,9.01118229
1.891,9.01085094
1.892,9.010526508
1.893,9.01025761
1.894,9.00990963
1.895,9.009700836
1.896,9.009248001
1.897,9.008810986
1.898,9.008087989
1.899,9.007470985
1.9,9.0069133
1.901,9.006458001
1.902,9.005745993
1.903,9.005130225
1.904,9.004494574
1.905,9.003866052
1.906,9.00333852
1.907,9.002865798
1.908,9.002265949
1.909,9.001792597
1.91,9.001394139
1.911,9.001026408
1.912,9.000561664
1.913,9.000243602
1.914,8.999871277
1.915,8.999636063
1.916,8.999284242
1.917,8.998893685
1.918,8.998684274
1.919,8.998381465
1.92,8.998122059
1.921,8.997582822
1.922,8.997213084
1.923,8.996781921
1.924,8.99621997
1.925,8.995746629
1.926,8.995085555
1.927,8.994469191
1.928,8.993957103
1.929,8.993144928
1.93,8.992562045
1.931,8.991991195
1.932,8.991165547
1.933,8.990670183
1.934,8.990230005
1.935,8.989497233
1.936,8.989001147
1.937,8.988709417
1.938,8.988212882
1.939,8.987741025
1.94,8.987473273
1.941,8.987114728
1.942,8.986799136
1.943,8.986451221
1.944,8.986131038
1.945,8.985955327
1.946,8.985640325
1.947,8.985422809
1.948,8.985088748
1.949,8.984554272
1.95,8.984160455
1.951,8.98353046
1.952,8.982954933
1.953,8.982263861
1.954,8.981598798
1.955,8.98094008
1.956,8.980192994
1.957,8.979517671
1.958,8.978700732
1.959,8.978025061
1.96,8.977328782
1.961,8.976731895
1.962,8.976046939
1.963,8.975496268
1.964,8.974959968
1.965,8.974462109
1.966,8.974079667
1.967,8.973620349
1.968,8.973340317
1.969,8.973025545
1.97,8.972673405
1.971,8.972535041
1.972,8.972221631
1.973,8.971923192
1.974,8.971677553
1.975,8.971434891
1.976,8.971084448
1.977,8.970619048
1.978,8.970228477
1.979,8.96960919
1.98,8.969146366
1.981,8.968500054
1.982,8.967567741
1.983,8.966717483
1.984,8.966081991
1.985,8.965276062
1.986,8.964516244
1.987,8.963543147
1.988,8.962675442
1.989,8.962001037
1.99,8.961365041
1.991,8.960915202
1.992,8.960392355
1.993,8.959958475
1.994,8.959570528
1.995,8.959414297
1.996,8.959019807
1.997,8.958519311
1.998,8.958383003
1.999,8.958027492
2,8.957741168
2.001,8.957515977
2.002,8.956998285
2.003,8.956671464
2.004,8.956394881
2.005,8.955805216
2.006,8.955318071
2.007,8.954535013
2.008,8.953502482
2.009,8.952643354
2.01,8.951790001
2.011,8.951086868
2.012,8.950079324
2.013,8.949168064
2.014,8.948203717
2.015,8.947391826
2.016,8.946721968
2.017,8.946105206
2.018,8.945479317
2.019,8.945054439
2.02,8.944560519
2.021,8.944240962
2.022,8.943991699
2.023,8.943896083
2.024,8.94361485
2.025,8.943415512
2.026,8.943115031
2.027,8.942893001
2.028,8.942592998
2.029,8.942304098
2.03,8.942012255
2.031,8.941644653
2.032,8.941227129
2.033,8.940495572
2.034,8.939694383
2.035,8.939169953
2.036,8.938405158
2.037,8.937667238
2.038,8.936859569
2.039,8.936228232
2.04,8.935559724
2.041,8.934952174
2.042,8.934414317
2.043,8.93368587
2.044,8.933138887
2.045,8.932577001
2.046,8.932067114
2.047,8.931592579
2.048,8.931190008
2.049,8.930834198
2.05,8.93056699
2.051,8.930536719
2.052,8.930252999
2.053,8.930001429
2.054,8.929611106
2.055,8.929426008
2.056,8.92922809
2.057,8.92898473
2.058,8.928639109
2.059,8.928323373
2.06,8.927789954
2.061,8.92722054
2.062,8.926463374
2.063,8.925655122
2.064,8.924947121
2.065,8.92411647
2.066,8.923315506
2.067,8.922583942
2.068,8.921884763
2.069,8.921266099
2.07,8.920554776
2.071,8.919921178
2.072,8.919363593
2.073,8.918769329
2.074,8.91826591
2.075,8.917930569
2.076,8.917471218
2.077,8.917144349
2.078,8.916944735
2.079,8.916553185
2.08,8.916348604
2.081,8.916092987
2.082,8.915898978
2.083,8.915654316
2.084,8.915386988
2.085,8.914965731
2.086,8.914600706
2.087,8.914269041
2.088,8.913711596
2.089,8.913029561
2.09,8.912317106
2.091,8.911749716
2.092,8.910804316
2.093,8.910081259
2.094,8.909267337
2.095,8.908606482
2.096,8.907977535
2.097,8.907282554
2.098,8.906632419
2.099,8.906005251
2.1,8.905442231
2.101,8.904829198
2.102,8.904422766
2.103,8.903972405
2.104,8.903767561
2.105,8.903368927
2.106,8.903201763
2.107,8.902993124
2.108,8.902864387
2.109,8.902615227
2.11,8.902324782
2.111,8.902113288
2.112,8.901687796
2.113,8.901354004
2.114,8.901025455
2.115,8.900436763
2.116,8.899860329
2.117,8.899217442
2.118,8.898491595
2.119,8.897650172
2.12,8.896971867
2.121,8.89618854
2.122,8.895211025
2.123,8.894643042
2.124,8.893989424
2.125,8.893244473
2.126,8.892529882
2.127,8.891787839
2.128,8.891101205
2.129,8.890508221
2.13,8.890057077
2.131,8.889622801
2.132,8.889281138
2.133,8.888942987
2.134,8.888759777
2.135,8.888516506
2.136,8.888306805
2.137,8.887897012
2.138,8.887738325
2.139,8.887336054
2.14,8.88700697
2.141,8.886613458
2.142,8.886017331
2.143,8.88533538
2.144,8.884514014
2.145,8.883590751
2.146,8.882598773
2.147,8.881564299
2.148,8.880523599
2.149,8.879602144
2.15,8.878521553
2.151,8.877521742
2.152,8.876513854
2.153,8.875602118
2.154,8.874630708
2.155,8.874018475
2.156,8.873267553
2.157,8.872724929
2.158,8.872128263
2.159,8.871784899
2.16,8.871555919
2.161,8.87102015
2.162,8.870636494
2.163,8.870363841
2.164,8.870057006
2.165,8.869855404
2.166,8.869426915
2.167,8.869035314
2.168,8.868747396
2.169,8.868285529
2.17,8.867675614
2.171,8.866959958
2.172,8.865979917
2.173,8.865096003
2.174,8.864080478
2.175,8.86293283
2.176,8.86195992
2.177,8.86083452
2.178,8.859873401
2.179,8.858813227
2.18,8.857638448
2.181,8.856554001
2.182,8.855629398
2.183,8.854919032
2.184,8.854299889
2.185,8.853564352
2.186,8.853064978
2.187,8.852775979
2.188,8.852445945
2.189,8.852161804
2.19,8.851643555
2.191,8.851430158
2.192,8.851163593
2.193,8.850898006
2.194,8.850383777
2.195,8.850145457
2.196,8.849717722
2.197,8.849015989
2.198,8.848187392
2.199,8.847300053
2.2,8.846290974
2.201,8.845264976
2.202,8.844308522
2.203,8.842952124
2.204,8.841938972
2.205,8.840846999
2.206,8.839682587
2.207,8.838616367
2.208,8.837576403
2.209,8.836804314
2.21,8.835932651
2.211,8.835130282
2.212,8.834505152
2.213,8.834002422
2.214,8.833556006
2.215,8.833280978
2.216,8.833158507
2.217,8.833018209
2.218,8.832793206
2.219,8.832549228
2.22,8.832302063
2.221,8.831959992
2.222,8.831636326
2.223,8.831233825
2.224,8.830644884
2.225,8.82997637
2.226,8.829239911
2.227,8.828454691
2.228,8.827573753
2.229,8.826492034
2.23,8.825476286
2.231,8.82453176
2.232,8.823702883
2.233,8.822764249
2.234,8.821927777
2.235,8.820873163
2.236,8.819979808
2.237,8.819176639
2.238,8.818476596
2.239,8.81806969
2.24,8.817469053
2.241,8.817118697
2.242,8.81695649
2.243,8.816735332
2.244,8.816540377
2.245,8.816405592
2.246,8.816084907
2.247,8.815735885
2.248,8.815321922
2.249,8.815114488
2.25,8.814585425
2.251,8.814192179
2.252,8.813638075
2.253,8.812755957
2.254,8.812096586
2.255,8.811161483
2.256,8.810184878
2.257,8.808967026
2.258,8.807829758
2.259,8.80698025
2.26,8.805942411
2.261,8.804908476
2.262,8.803889784
2.263,8.80299734
2.264,8.802017251
2.265,8.801340071
2.266,8.800625587
2.267,8.800046749
2.268,8.799682085
2.269,8.799355207
2.27,8.799252651
2.271,8.798928505
2.272,8.798753355
2.273,8.798569144
2.274,8.798396406
2.275,8.798153162
2.276,8.797860625
2.277,8.797386107
2.278,8.79709399
2.279,8.796549708
2.28,8.795928791
2.281,8.79510785
2.282,8.794305852
2.283,8.793286394
2.284,8.792343035
2.285,8.791395777
2.286,8.790336007
2.287,8.78941729
2.288,8.788525083
2.289,8.787793661
2.29,8.786850487
2.291,8.78603656
2.292,8.785264847
2.293,8.784479355
2.294,8.783919589
2.295,8.783404664
2.296,8.783075152
2.297,8.782688234
2.298,8.782401808
2.299,8.78228799
2.3,8.781998721
2.301,8.781645629
2.302,8.78148857
2.303,8.781189887
2.304,8.780901013
2.305,8.780405141
2.306,8.780064247
2.307,8.779557461
2.308,8.778884664
2.309,8.778075936
2.31,8.777146681
2.311,8.776194976
2.312,8.775126011
2.313,8.774102774
2.314,8.772944623
2.315,8.771984863
2.316,8.770794419
2.317,8.769837298
2.318,8.768860925
2.319,8.768012032
2.32,8.767121587
2.321,8.766380045
2.322,8.765855282
2.323,8.765524373
2.324,8.765140392
2.325,8.765008139
2.326,8.764820688
2.327,8.764623747
2.328,8.764367227
2.329,8.763929302
2.33,8.763578312
2.331,8.763343734
2.332,8.762960654
2.333,8.762368789
2.334,8.761873794
2.335,8.761061643
2.336,8.760177765
2.337,8.759228786
2.338,8.758054519
2.339,8.756742363
2.34,8.755636543
2.341,8.754531374
2.342,8.753324372
2.343,8.752387623
2.344,8.751239523
2.345,8.750233621
2.346,8.749195302
2.347,8.74830553
2.348,8.747624134
2.349,8.74697659
2.35,8.746539214
2.351,8.746054816
2.352,8.745988891
2.353,8.745820228
2.354,8.745492316
2.355,8.745119565
2.356,8.744652755
2.357,8.744353875
2.358,8.743841866
2.359,8.74336614
2.36,8.742736611
2.361,8.742055338
2.362,8.741154003
2.363,8.740026014
2.364,8.738875297
2.365,8.737619629
2.366,8.736083577
2.367,8.734770229
2.368,8.733313216
2.369,8.731963217
2.37,8.730654016
2.371,8.72923435
2.372,8.728064928
2.373,8.726731196
2.374,8.725490674
2.375,8.724712655
2.376,8.723952193
2.377,8.723365041
2.378,8.723144052
2.379,8.722736839
2.38,8.722345037
2.381,8.722063786
2.382,8.721634091
2.383,8.721224371
2.384,8.720730202
2.385,8.720199482
2.386,8.719599636
2.387,8.718991091
2.388,8.718179864
2.389,8.717127345
2.39,8.715903107
2.391,8.714577597
2.392,8.713051992
2.393,8.711724141
2.394,8.710127754
2.395,8.708536741
2.396,8.706850313
2.397,8.705583094
2.398,8.703963059
2.399,8.702654647
2.4,8.701539197
2.401,8.700372194
2.402,8.699463136
2.403,8.698688527
2.404,8.698129412
2.405,8.697626169
2.406,8.697331923
2.407,8.697094011
2.408,8.696773621
2.409,8.696318961
2.41,8.695870011
2.411,8.695210561
2.412,8.694739138
2.413,8.693957512
2.414,8.692923647
2.415,8.691931016
2.416,8.690868513
2.417,8.689405282
2.418,8.687857018
2.419,8.686230476
2.42,8.684545805
2.421,8.682516233
2.422,8.680839575
2.423,8.679010891
2.424,8.677262719
2.425,8.675415207
2.426,8.673583307
2.427,8.671991841
2.428,8.670511713
2.429,8.669056002
2.43,8.66802089
2.431,8.667077197
2.432,8.666419676
2.433,8.665791469
2.434,8.665297247
2.435,8.664620346
2.436,8.663938556
2.437,8.663205096
2.438,8.662348607
2.439,8.661405351
2.44,8.660738331
2.441,8.659743662
2.442,8.658374853
2.443,8.656890757
2.444,8.655020399
2.445,8.653046376
2.446,8.651069938
2.447,8.648966702
2.448,8.646811513
2.449,8.644571002
2.45,8.642362508
2.451,8.640121079
2.452,8.63799983
2.453,8.636029095
2.454,8.634198176
2.455,8.632394657
2.456,8.630735747
2.457,8.629227028
2.458,8.628025165
2.459,8.62712565
2.46,8.626386001
2.461,8.625756667
2.462,8.625123602
2.463,8.624371795
2.464,8.623714767
2.465,8.62273358
2.466,8.621957154
2.467,8.620811153
2.468,8.619509657
2.469,8.618094233
2.47,8.61638242
2.471,8.614693326
2.472,8.612604338
2.473,8.610576003
2.474,8.60826319
2.475,8.605718042
2.476,8.603276523
2.477,8.600736951
2.478,8.598207409
2.479,8.595765536
2.48,8.593151956
2.481,8.590706112
2.482,8.588309736
2.483,8.586216757
2.484,8.584466814
2.485,8.582772554
2.486,8.58161934
2.487,8.580664986
2.488,8.579763075
2.489,8.579106552
2.49,8.578416188
2.491,8.577337062
2.492,8.576381441
2.493,8.575301936
2.494,8.573928657
2.495,8.572367863
2.496,8.570700118
2.497,8.568669811
2.498,8.56644247
2.499,8.563894056
2.5,8.561098097
2.501,8.558091791
2.502,8.555113014
2.503,8.552056828
2.504,8.54884686
2.505,8.545451076
2.506,8.542520701
2.507,8.539438551
2.508,8.536368419
2.509,8.533931741
2.51,8.531465248
2.511,8.529470267
2.512,8.527616163
2.513,8.526217508
2.514,8.525125263
2.515,8.524171312
2.516,8.52313564
2.517,8.522130027
2.518,8.521029574
2.519,8.519845285
2.52,8.518627965
2.521,8.517175013
2.522,8.515407822
2.523,8.51326063
2.524,8.510893202
2.525,8.508154211
2.526,8.505054919
2.527,8.501936968
2.528,8.498794243
2.529,8.495625338
2.53,8.492250007
2.531,8.488903757
2.532,8.485229604
2.533,8.481607359
2.534,8.478202487
2.535,8.474999919
2.536,8.472436794
2.537,8.470050124
2.538,8.467859921
2.539,8.466024622
2.54,8.464636356
2.541,8.463403533
2.542,8.462387268
2.543,8.461422717
2.544,8.460265088
2.545,8.459028746
2.546,8.457723153
2.547,8.456410826
2.548,8.454949908
2.549,8.452957406
2.55,8.450599175
2.551,8.448139645
2.552,8.445253245
2.553,8.442315488
2.554,8.439268801
2.555,8.436009178
2.556,8.432881524
2.557,8.42946663
2.558,8.425973732
2.559,8.422230274
2.56,8.418447767
2.561,8.414847559
2.562,8.411606933
2.563,8.408753347
2.564,8.40635751
2.565,8.404062384
2.566,8.401969182
2.567,8.400149315
2.568,8.398920391
2.569,8.39765693
2.57,8.396475612
2.571,8.395151957
2.572,8.393862417
2.573,8.392538687
2.574,8.390966885
2.575,8.389362025
2.576,8.387269886
2.577,8.38475807
2.578,8.381975025
2.579,8.379087992
2.58,8.376012858
2.581,8.372644948
2.582,8.369150097
2.583,8.365764158
2.584,8.362357419
2.585,8.358693823
2.586,8.35502301
2.587,8.351319149
2.588,8.347739547
2.589,8.344258316
2.59,8.341298061
2.591,8.338670094
2.592,8.336325165
2.593,8.334517094
2.594,8.332786978
2.595,8.331482934
2.596,8.33022774
2.597,8.329066731
2.598,8.32780732
2.599,8.326577833
2.6,8.325206582
2.601,8.323682628
2.602,8.3221281
2.603,8.320063482
2.604,8.317638029
2.605,8.315207255
2.606,8.312392662
2.607,8.309365667
2.608,8.306239085
2.609,8.302862729
2.61,8.299831754
2.611,8.296655621
2.612,8.293220737
2.613,8.289721555
2.614,8.286193219
2.615,8.282515251
2.616,8.279368284
2.617,8.276390163
2.618,8.273923693
2.619,8.271486478
2.62,8.269220163
2.621,8.267521241
2.622,8.266090793
2.623,8.264864068
2.624,8.263528276
2.625,8.262161645
2.626,8.260819668
2.627,8.259535685
2.628,8.25825583
2.629,8.256710733
2.63,8.254808533
2.631,8.252662019
2.632,8.250112821
2.633,8.247602323
2.634,8.244561015
2.635,8.241311969
2.636,8.238029617
2.637,8.234621967
2.638,8.231408204
2.639,8.228050148
2.64,8.224423739
2.641,8.220917434
2.642,8.217390264
2.643,8.214020008
2.644,8.211005107
2.645,8.20833644
2.646,8.205998862
2.647,8.20407029
2.648,8.202580804
2.649,8.20152246
2.65,8.200269541
2.651,8.199167726
2.652,8.197995482
2.653,8.196798065
2.654,8.195427008
2.655,8.194202034
2.656,8.192912645
2.657,8.191264222
2.658,8.189116218
2.659,8.186772289
2.66,8.184213625
2.661,8.181321704
2.662,8.178375666
2.663,8.175349998
2.664,8.172283853
2.665,8.169138651
2.666,8.166183509
2.667,8.16281296
2.668,8.159702679
2.669,8.156512412
2.67,8.153536104
2.671,8.150962231
2.672,8.14867049
2.673,8.146778841
2.674,8.145078598
2.675,8.143990847
2.676,8.142994378
2.677,8.14232746
2.678,8.141437271
2.679,8.140375862
2.68,8.139285824
2.681,8.138261346
2.682,8.136983896
2.683,8.135569469
2.684,8.133960837
2.685,8.132094615
2.686,8.129814884
2.687,8.127219515
2.688,8.12451927
2.689,8.121513056
2.69,8.118408163
2.691,8.115175437
2.692,8.111996106
2.693,8.108946688
2.694,8.105521048
2.695,8.102179257
2.696,8.09893662
2.697,8.095807164
2.698,8.093012504
2.699,8.090514657
2.7,8.088375395
2.701,8.086660463
2.702,8.085312691
2.703,8.084331779
2.704,8.083446382
2.705,8.082640967
2.706,8.081665624
2.707,8.080668656
2.708,8.079728073
2.709,8.078687703
2.71,8.077219965
2.711,8.075752123
2.712,8.073917984
2.713,8.071800298
2.714,8.069301972
2.715,8.066801806
2.716,8.064096789
2.717,8.061183446
2.718,8.058076898
2.719,8.055105733
2.72,8.052032582
2.721,8.049153486
2.722,8.046345545
2.723,8.043537491
2.724,8.040503802
2.725,8.037906572
2.726,8.03579954
2.727,8.033775385
2.728,8.032601842
2.729,8.031445579
2.73,8.030575809
2.731,8.030033625
2.732,8.029511536
2.733,8.02879884
2.734,8.027867631
2.735,8.026600036
2.736,8.025508053
2.737,8.024507411
2.738,8.02299734
2.739,8.021422495
2.74,8.019459185
2.741,8.017524432
2.742,8.014869612
2.743,8.012223474
2.744,8.009376492
2.745,8.006376905
2.746,8.003102074
2.747,8.000021972
2.748,7.997204133
2.749,7.994244679
2.75,7.991153609
2.751,7.988233092
2.752,7.985783311
2.753,7.983511431
2.754,7.981686442
2.755,7.980364569
2.756,7.979600233
2.757,7.978862732
2.758,7.978170971
2.759,7.97759408
2.76,7.976864274
2.761,7.975959575
2.762,7.975053486
2.763,7.97413518
2.764,7.972876327
2.765,7.971460932
2.766,7.969562639
2.767,7.967730442
2.768,7.965389478
2.769,7.962895899
2.77,7.960315462
2.771,7.957325688
2.772,7.954262558
2.773,7.951289295
2.774,7.94809688
2.775,7.945117106
2.776,7.94220647
2.777,7.939429131
2.778,7.936475533
2.779,7.934015757
2.78,7.931677085
2.781,7.929589468
2.782,7.928230641
2.783,7.927491599
2.784,7.926660912
2.785,7.925959344
2.786,7.925334158
2.787,7.924706145
2.788,7.923667805
2.789,7.922550957
2.79,7.921473294
2.791,7.920190555
2.792,7.91857014
2.793,7.916609155
2.794,7.914511233
2.795,7.911921427
2.796,7.909235285
2.797,7.906363326
2.798,7.903240051
2.799,7.899957083
2.8,7.896723006
2.801,7.893573311
2.802,7.890483475
2.803,7.887547993
