t_contact_s,theta_err_t1_deg
2.793,1.468370023
2.794,1.468568115
2.795,1.468714994
2.796,1.468993474
2.797,1.469032385
2.798,1.469178182
2.799,1.469387617
2.8,1.469461824
2.801,1.469515339
2.802,1.469540815
2.803,1.469520136
2.804,1.469479736
2.805,1.469539468
2.806,1.469408642
2.807,1.469595458
2.808,1.469663396
2.809,1.469840448
2.81,1.46988897
2.811,1.470222553
2.812,1.470127172
2.813,1.470350168
2.814,1.470347437
2.815,1.470371222
2.816,1.47060304
2.817,1.47068399
2.818,1.470748712
2.819,1.470921804
2.82,1.471145387
2.821,1.47125889
2.822,1.47136584
2.823,1.47159707
2.824,1.471626484
2.825,1.471790066
2.826,1.472022621
2.827,1.471926424
2.828,1.472133858
2.829,1.47216792
2.83,1.472291694
2.831,1.47213453
2.832,1.472071824
2.833,1.472220774
2.834,1.472349856
2.835,1.472345881
2.836,1.472381009
2.837,1.472471761
2.838,1.472574977
2.839,1.472635012
2.84,1.472773654
2.841,1.472798324
2.842,1.472854028
2.843,1.472856297
2.844,1.472916361
2.845,1.472984985
2.846,1.473043702
2.847,1.473139312
2.848,1.473044727
2.849,1.473216707
2.85,1.473304541
2.851,1.473516217
2.852,1.473479106
2.853,1.473622034
2.854,1.473778107
2.855,1.473849907
2.856,1.473793585
2.857,1.473964476
2.858,1.474011185
2.859,1.473864874
2.86,1.474002001
2.861,1.474003881
2.862,1.474026241
2.863,1.474132429
2.864,1.474221367
2.865,1.47428483
2.866,1.474194768
2.867,1.474345846
2.868,1.474348643
2.869,1.474357652
2.87,1.474394392
2.871,1.474375532
2.872,1.474417406
2.873,1.474571421
2.874,1.474580968
2.875,1.474534074
2.876,1.474669342
2.877,1.474794202
2.878,1.474805937
2.879,1.474967454
2.88,1.475027374
2.881,1.475121363
2.882,1.474930507
2.883,1.474966553
2.884,1.474884731
2.885,1.474950481
2.886,1.474994393
2.887,1.474976926
2.888,1.475125797
2.889,1.475213068
2.89,1.475270239
2.891,1.475166374
2.892,1.475092036
2.893,1.475274027
2.894,1.475220015
2.895,1.475348828
2.896,1.475288259
2.897,1.475458549
2.898,1.475477177
2.899,1.475453511
2.9,1.475411422
2.901,1.475419894
2.902,1.475473633
2.903,1.475541507
2.904,1.475500408
2.905,1.47550963
2.906,1.4756216
2.907,1.475608637
2.908,1.475624309
2.909,1.475674337
2.91,1.475625885
2.911,1.475576574
2.912,1.475558346
2.913,1.475600178
2.914,1.475703773
2.915,1.475696252
2.916,1.475640445
2.917,1.475799687
2.918,1.475675749
2.919,1.475747212
2.92,1.475824894
2.921,1.476082288
2.922,1.475985462
2.923,1.476142205
2.924,1.47606236
2.925,1.475967363
2.926,1.476066267
2.927,1.476074403
2.928,1.476190522
2.929,1.476162795
2.93,1.476134462
2.931,1.476154274
2.932,1.476194869
2.933,1.476157242
2.934,1.476039842
2.935,1.476050763
2.936,1.476007102
2.937,1.476066208
2.938,1.476059027
2.939,1.476173587
2.94,1.476195937
2.941,1.476247409
2.942,1.476307096
2.943,1.476289112
2.944,1.476371775
2.945,1.476298261
2.946,1.476345568
2.947,1.47634227
2.948,1.476357087
2.949,1.476353399
2.95,1.476426032
2.951,1.476372798
2.952,1.476333613
2.953,1.4763593
2.954,1.47639619
2.955,1.476404904
2.956,1.476347223
2.957,1.476449731
2.958,1.476505866
2.959,1.476531784
2.96,1.476510888
2.961,1.476571967
2.962,1.476575181
2.963,1.476446133
2.964,1.476600351
2.965,1.476581504
2.966,1.476497939
2.967,1.476469993
2.968,1.476607949
2.969,1.476519769
2.97,1.476568361
2.971,1.476609584
2.972,1.476590868
2.973,1.476568042
2.974,1.476592892
2.975,1.476576192
2.976,1.476700638
2.977,1.476709706
2.978,1.476558372
2.979,1.476579804
2.98,1.476549563
2.981,1.476556838
2.982,1.476637038
2.983,1.476586009
2.984,1.476712619
2.985,1.476706729
2.986,1.476708776
2.987,1.476612374
2.988,1.47663151
2.989,1.476717556
2.99,1.476680925
2.991,1.476731145
2.992,1.476822638
2.993,1.476801205
2.994,1.476704866
2.995,1.476746671
2.996,1.476754246
2.997,1.476714388
2.998,1.476753818
2.999,1.476719833
3,1.476704804
3.001,1.476613194
3.002,1.476665028
3.003,1.47667038
3.004,1.476660258
3.005,1.476678957
3.006,1.476644165
3.007,1.476571716
3.008,1.476602308
3.009,1.47664078
3.01,1.476598995
3.011,1.47659971
3.012,1.476662201
3.013,1.476674946
3.014,1.476783593
3.015,1.476701986
3.016,1.476620637
3.017,1.476692883
3.018,1.476658546
3.019,1.476717191
3.02,1.476692448
3.021,1.476703606
3.022,1.476666173
3.023,1.476640336
3.024,1.476717821
3.025,1.476740344
3.026,1.476718148
3.027,1.476646328
3.028,1.476607896
3.029,1.476608091
3.03,1.476760466
3.031,1.4766366
3.032,1.476755584
3.033,1.476768065
3.034,1.476811406
3.035,1.476712717
3.036,1.476697543
3.037,1.476770809
3.038,1.476618444
3.039,1.476723917
3.04,1.476728739
3.041,1.476873292
3.042,1.476756605
3.043,1.476847843
3.044,1.476741642
3.045,1.476794053
3.046,1.476613196
3.047,1.476700128
3.048,1.476607526
3.049,1.476646983
3.05,1.47658965
3.051,1.47675825
3.052,1.47661487
3.053,1.476786387
3.054,1.476569601
3.055,1.476604291
3.056,1.476661048
3.057,1.476625807
3.058,1.476731609
3.059,1.476781597
3.06,1.476856685
3.061,1.476789738
3.062,1.476741982
3.063,1.476753338
3.064,1.476764784
3.065,1.47687471
3.066,1.476712226
3.067,1.476762889
3.068,1.4767589
3.069,1.476914015
3.07,1.476858588
3.071,1.4767356
3.072,1.476780584
3.073,1.476772552
3.074,1.476744258
3.075,1.476731685
3.076,1.476692303
3.077,1.476754691
3.078,1.476669318
3.079,1.47674248
3.08,1.47672107
3.081,1.47671333
3.082,1.47663521
3.083,1.476640046
3.084,1.476639027
3.085,1.476533054
3.086,1.476716456
3.087,1.476638953
3.088,1.476631631
3.089,1.476656334
3.09,1.476731206
3.091,1.476809144
3.092,1.476699625
3.093,1.476705948
3.094,1.476724372
3.095,1.476661761
3.096,1.476686316
3.097,1.476779383
3.098,1.476638883
3.099,1.476547089
3.1,1.476628363
3.101,1.476602252
3.102,1.476682609
3.103,1.476633962
3.104,1.476569707
3.105,1.476696129
3.106,1.476638169
3.107,1.476613214
3.108,1.47658047
3.109,1.476640438
3.11,1.476684797
3.111,1.476685879
3.112,1.476566866
3.113,1.4766797
3.114,1.476702842
3.115,1.476684875
3.116,1.476767123
3.117,1.476763819
3.118,1.476733726
3.119,1.476791132
3.12,1.476728751
3.121,1.47667973
3.122,1.476642144
3.123,1.476678698
3.124,1.476776456
3.125,1.476635958
3.126,1.476728522
3.127,1.476634699
3.128,1.476625781
3.129,1.47676951
3.13,1.476674804
3.131,1.476652493
3.132,1.476640694
3.133,1.476763314
3.134,1.476653735
3.135,1.47666904
3.136,1.476575091
3.137,1.476655628
3.138,1.476767949
3.139,1.476695443
3.14,1.476665653
3.141,1.476733685
3.142,1.4767771
3.143,1.476774067
3.144,1.476697994
3.145,1.476645254
3.146,1.476637631
3.147,1.476642242
3.148,1.476590848
3.149,1.476613858
3.15,1.476529876
3.151,1.476622446
3.152,1.476587985
3.153,1.476651455
3.154,1.476649531
3.155,1.476655496
3.156,1.476616664
3.157,1.476523147
3.158,1.476584743
3.159,1.476641823
3.16,1.476607936
3.161,1.476483357
3.162,1.476423215
3.163,1.476411457
3.164,1.476571138
3.165,1.476654327
3.166,1.476604494
3.167,1.476713507
3.168,1.476603271
3.169,1.476534491
3.17,1.476497313
3.171,1.476524986
3.172,1.476455336
3.173,1.47658049
3.174,1.476448198
3.175,1.476483379
3.176,1.476345735
3.177,1.476553715
3.178,1.47647105
3.179,1.476360919
3.18,1.476391188
3.181,1.47631874
3.182,1.476359637
3.183,1.47633606
3.184,1.476341565
3.185,1.476300772
3.186,1.476460794
3.187,1.476464376
3.188,1.476419068
3.189,1.476372019
3.19,1.476506402
3.191,1.47644442
3.192,1.476391416
3.193,1.476374063
3.194,1.476409799
3.195,1.47633062
3.196,1.476388346
3.197,1.476495955
3.198,1.476397802
3.199,1.476310381
3.2,1.476373182
3.201,1.476307102
3.202,1.4762078
3.203,1.476308688
3.204,1.476224004
3.205,1.476207492
3.206,1.476395904
3.207,1.4764868
3.208,1.476425857
3.209,1.476295585
3.21,1.476368588
3.211,1.476365344
3.212,1.476352342
3.213,1.476394915
3.214,1.476286043
3.215,1.476495141
3.216,1.476339385
3.217,1.476311988
3.218,1.476315419
3.219,1.476329289
3.22,1.476228144
3.221,1.476250557
3.222,1.476234562
3.223,1.47610899
3.224,1.476195837
3.225,1.476166068
3.226,1.476110705
3.227,1.476109354
3.228,1.476159516
3.229,1.476180271
3.23,1.476116971
3.231,1.476081914
3.232,1.4761358
3.233,1.476151303
3.234,1.476102101
3.235,1.476076284
3.236,1.476015958
3.237,1.476114333
3.238,1.476055235
3.239,1.476089157
3.24,1.476098595
3.241,1.47612413
3.242,1.476081105
3.243,1.476050474
3.244,1.475923642
3.245,1.47604749
3.246,1.476044373
3.247,1.476087706
3.248,1.476101016
3.249,1.476004992
3.25,1.476101711
3.251,1.475961992
3.252,1.475916622
3.253,1.47601604
3.254,1.476024368
3.255,1.475911471
3.256,1.475960197
3.257,1.475980021
3.258,1.475911342
3.259,1.475991025
3.26,1.47608692
3.261,1.476099753
3.262,1.476299109
3.263,1.476341707
3.264,1.476511716
3.265,1.476712724
3.266,1.4769659
3.267,1.477223755
3.268,1.477317906
3.269,1.477520521
3.27,1.477633879
3.271,1.477890797
3.272,1.477917809
3.273,1.478162458
3.274,1.478158689
3.275,1.478199547
3.276,1.4782295
3.277,1.478132154
3.278,1.47802815
3.279,1.478061852
3.28,1.478065582
3.281,1.477897325
3.282,1.477987974
3.283,1.478030891
3.284,1.477997105
3.285,1.478096594
3.286,1.478133015
3.287,1.47803992
3.288,1.478121482
3.289,1.478000654
3.29,1.478125034
3.291,1.478148263
3.292,1.478141633
3.293,1.478187601
3.295,1.478255472
3.296,1.478219922
3.297,1.478469824
3.298,1.478440257
3.299,1.478458008
3.3,1.478560133
3.301,1.478568988
3.302,1.478553331
3.303,1.478602131
3.304,1.47842967
3.305,1.47843395
3.306,1.478430959
3.307,1.478396205
3.308,1.478463717
3.309,1.4784085
3.31,1.47843237
3.311,1.478532341
3.312,1.478507938
3.313,1.478520276
3.314,1.478699306
3.315,1.478642592
3.316,1.478750786
3.317,1.478687016
3.318,1.478670532
3.319,1.478725774
3.32,1.47884898
3.321,1.478791158
3.322,1.478695172
3.323,1.47879559
3.324,1.478722962
3.325,1.478921269
3.326,1.478838371
3.327,1.478889824
3.328,1.478866014
3.329,1.479014006
3.33,1.478858171
3.331,1.478933465
3.332,1.478850139
3.333,1.478949471
3.334,1.479035459
3.335,1.478979254
3.336,1.479083731
3.337,1.479153607
3.338,1.479194363
3.339,1.479152582
3.34,1.479290277
3.341,1.479315464
3.342,1.479337491
3.343,1.479196414
3.344,1.479329589
3.345,1.479325007
3.346,1.479292824
3.347,1.479298919
3.348,1.479403526
3.349,1.479315594
3.35,1.479439717
3.351,1.479424658
3.352,1.479445157
3.353,1.479424571
3.354,1.479507559
3.355,1.479490451
3.356,1.479507878
3.357,1.479590179
3.358,1.479618126
3.359,1.479556959
3.36,1.479688261
3.361,1.479762633
3.362,1.479754398
3.363,1.4797722
3.364,1.479857308
3.365,1.479857622
3.366,1.479842986
3.367,1.479775524
3.368,1.47974749
3.369,1.479750585
3.37,1.479692402
3.371,1.479839709
3.372,1.479822776
3.373,1.479872821
3.374,1.479936862
3.375,1.479934554
3.376,1.479930917
3.377,1.479947897
3.378,1.479904613
3.379,1.479831601
3.38,1.480047957
3.381,1.479932513
3.382,1.480021109
3.383,1.480060478
3.384,1.480149167
3.387,1.480052173
3.388,1.48007444
3.389,1.480174632
3.39,1.480144678
3.391,1.48014602
3.392,1.480159742
3.393,1.480155277
3.394,1.480111471
3.395,1.480123593
3.396,1.480138982
3.397,1.479966688
3.398,1.480200157
3.399,1.480107806
3.4,1.480165182
3.401,1.480246555
3.402,1.480191497
3.403,1.48035327
3.404,1.48038232
3.405,1.480360392
3.406,1.480304089
3.407,1.480281913
3.408,1.48038968
3.409,1.480291176
3.41,1.480407758
3.411,1.480438667
3.412,1.480337543
3.413,1.480356225
3.414,1.480420528
3.415,1.480439284
3.416,1.480304599
3.417,1.480407243
3.418,1.480416423
3.419,1.48028317
3.42,1.48043943
3.421,1.480478842
3.422,1.480560113
3.423,1.480575996
3.424,1.480559976
3.425,1.480414448
3.426,1.480575027
3.427,1.48048701
3.428,1.480488426
3.429,1.480493354
3.43,1.480575556
3.431,1.480453326
3.432,1.480542275
3.433,1.480505447
3.434,1.48059158
3.435,1.480568799
3.436,1.480621293
3.437,1.480591692
3.438,1.480563951
3.439,1.480605949
3.44,1.480536668
3.441,1.480547951
3.442,1.480723169
3.443,1.480651222
3.444,1.480700518
3.445,1.480626809
3.446,1.480638272
3.447,1.480753263
3.448,1.480724679
3.449,1.480719638
3.45,1.480744606
3.451,1.480604627
3.452,1.480650639
3.453,1.480477564
3.454,1.480702951
3.455,1.480716686
3.456,1.480798429
3.457,1.480761496
3.458,1.480685029
3.459,1.480699617
3.46,1.480709168
3.461,1.48063089
3.462,1.480682919
3.463,1.480780846
3.464,1.480723232
3.465,1.480732133
3.466,1.480668595
3.467,1.480871378
3.468,1.480808321
3.469,1.480701652
3.47,1.480953734
3.471,1.480920713
3.472,1.480840674
3.473,1.48098949
3.474,1.480929754
3.475,1.481025249
3.476,1.480881683
3.477,1.481002607
3.478,1.480815072
3.479,1.480869223
3.48,1.48098233
3.481,1.480954255
3.482,1.480880852
3.483,1.480836157
3.484,1.480966699
3.485,1.48089346
3.486,1.480951168
3.487,1.480860795
3.488,1.480989947
3.489,1.481001881
3.49,1.481070317
3.491,1.481063801
3.492,1.481146908
3.493,1.481093128
3.494,1.480926762
3.495,1.481009225
3.496,1.480937891
3.497,1.48093155
3.498,1.480921263
3.499,1.480952787
3.5,1.481069488
3.501,1.481056515
3.502,1.481153349
3.503,1.48106307
3.504,1.481092046
3.505,1.48108635
3.506,1.481078585
3.507,1.481085076
3.508,1.480982123
3.509,1.481043594
3.51,1.481103141
3.511,1.481119831
3.512,1.481152354
3.513,1.48103045
3.514,1.481022441
3.515,1.48119816
3.516,1.481050623
3.517,1.481035072
3.518,1.481044793
3.519,1.481067238
3.52,1.481131476
3.521,1.481085487
3.522,1.48105907
3.523,1.481000158
3.524,1.48116299
3.525,1.48112328
3.526,1.481207756
3.527,1.48130598
3.528,1.481076448
3.529,1.481171292
3.53,1.481104776
3.531,1.481067256
3.532,1.481190863
3.533,1.481161763
3.534,1.481176371
3.535,1.481174367
3.536,1.481215072
3.537,1.481203753
3.538,1.481215543
3.539,1.481341471
3.54,1.481203607
3.541,1.481283235
3.542,1.481331762
3.543,1.481205825
3.544,1.481255857
3.545,1.481289886
3.546,1.481299164
3.547,1.481169574
3.548,1.481399205
3.549,1.481351707
3.55,1.48133193
3.551,1.481232449
3.552,1.481297702
3.553,1.481310412
3.554,1.481287943
3.555,1.481294422
3.556,1.48129657
3.557,1.48140782
3.558,1.481354348
3.559,1.481280235
3.56,1.481264113
3.561,1.481245009
3.562,1.481320625
3.563,1.481369017
3.564,1.481252064
3.565,1.481370842
3.566,1.481495424
3.567,1.481403535
3.568,1.481360843
3.569,1.481378794
3.57,1.481341168
3.571,1.481266079
3.572,1.481449496
3.573,1.48137059
3.574,1.481463474
3.575,1.481326423
3.576,1.481306754
3.577,1.48134847
3.578,1.481309088
3.579,1.48134471
3.58,1.481304496
3.581,1.481297268
3.582,1.481377466
3.583,1.481338395
3.584,1.481332301
3.585,1.481343316
3.586,1.481366373
3.587,1.48134616
3.588,1.481483394
3.589,1.4815078
3.59,1.481405273
3.591,1.481434116
3.592,1.481416473
3.593,1.481487335
3.594,1.481483438
3.595,1.481481475
3.596,1.481568483
3.597,1.481462496
3.598,1.481605401
3.599,1.48148199
3.6,1.481607103
3.601,1.481580367
3.602,1.481594478
3.603,1.481506161
3.604,1.481491205
3.605,1.481516337
3.606,1.481434174
3.607,1.481526507
3.608,1.481484131
3.609,1.48149206
3.61,1.48147672
3.611,1.481459906
3.612,1.481385132
3.613,1.481521605
3.614,1.481409746
3.615,1.481407686
3.616,1.481414339
3.617,1.481538951
3.618,1.481478885
3.619,1.481452692
3.62,1.481653489
3.621,1.481421428
3.622,1.481490098
3.623,1.481452354
3.624,1.481495816
3.625,1.481430425
3.626,1.481571856
3.627,1.481515037
3.628,1.481497624
3.629,1.481596689
3.63,1.481565951
3.631,1.4816849
3.632,1.481617912
3.633,1.481689725
3.634,1.481567357
3.635,1.481592486
3.636,1.481646213
3.637,1.481509578
3.638,1.481595448
3.639,1.481587041
3.64,1.4816171
3.641,1.481650379
3.642,1.481620888
3.643,1.481660587
3.644,1.481617685
3.645,1.481697647
3.646,1.481792414
3.647,1.481630284
3.648,1.481666367
3.649,1.481650329
3.65,1.481749003
3.651,1.481814948
3.652,1.481790091
3.653,1.481725514
3.654,1.481783619
3.655,1.481784714
3.656,1.48187083
3.657,1.481748487
3.658,1.481717639
3.659,1.481756032
3.66,1.481752322
3.661,1.481722919
3.662,1.481648979
3.663,1.481785222
3.664,1.481786882
3.665,1.481805263
3.666,1.481923111
3.667,1.481983903
3.668,1.481786556
3.669,1.481802096
3.67,1.481765334
3.671,1.481766803
3.672,1.481795714
3.673,1.481806904
3.674,1.481776824
3.675,1.481805314
3.676,1.481856922
3.677,1.481785228
3.678,1.481845973
3.679,1.481830228
3.68,1.481908787
3.681,1.481939558
3.682,1.481898118
3.683,1.48192471
3.684,1.481894812
3.685,1.481918372
3.686,1.481827113
3.687,1.481958901
3.688,1.481932262
3.689,1.481996745
3.69,1.481968337
3.691,1.482057079
3.692,1.481964551
3.693,1.481958205
3.694,1.481993616
3.695,1.481959468
3.696,1.48204564
3.697,1.481913343
3.698,1.482014992
3.699,1.481987491
3.7,1.482002345
3.701,1.481993044
3.702,1.482084534
3.703,1.482225148
3.704,1.482179629
3.705,1.48200971
3.706,1.482022807
3.707,1.482071265
3.708,1.482089433
3.709,1.482069989
3.71,1.482028887
3.711,1.482116762
3.712,1.482055779
3.713,1.482066973
3.714,1.482006099
3.715,1.48200098
3.716,1.482102414
3.717,1.482078254
3.718,1.482080116
3.719,1.482089746
3.72,1.482054952
3.721,1.4819755
3.722,1.482062893
3.723,1.48204668
3.724,1.482049338
3.725,1.482136787
3.726,1.482181419
3.727,1.482133591
3.728,1.482070848
3.729,1.482170407
3.73,1.482231632
3.731,1.482173398
3.732,1.482257404
3.733,1.482047904
3.734,1.482183337
3.735,1.482177249
3.736,1.482142962
3.737,1.482138567
3.738,1.482093598
3.739,1.482082569
3.74,1.482180856
3.741,1.482108113
3.742,1.482129693
3.743,1.482103156
3.744,1.482183807
3.745,1.48222793
3.746,1.482231591
3.747,1.482291748
3.748,1.482213286
3.749,1.482192955
3.75,1.482155275
3.751,1.482192072
3.752,1.482297114
3.753,1.482250008
3.754,1.48231015
3.755,1.482311794
3.756,1.482279612
3.757,1.482317913
3.758,1.482374049
3.759,1.482275543
3.76,1.482338819
3.761,1.482382483
3.762,1.48228183
3.763,1.482317951
3.764,1.482239784
3.765,1.482315402
3.766,1.482343115
3.767,1.482281952
3.768,1.482342861
3.769,1.48233994
3.77,1.482221181
3.771,1.482333127
3.772,1.482340027
3.773,1.482308327
3.774,1.482307068
3.775,1.482432102
3.776,1.482389886
3.777,1.482379363
3.778,1.482317215
3.779,1.482370989
3.78,1.482349549
3.781,1.482340826
3.782,1.482419171
3.783,1.482322717
3.784,1.482400191
3.785,1.482516503
3.786,1.482431615
3.787,1.482354271
3.788,1.482402928
3.789,1.482438436
3.79,1.482500131
3.791,1.482382846
3.792,1.482462876
3.793,1.482344537
3.794,1.482391778
3.795,1.482445294
3.796,1.482598945
3.797,1.482495638
3.798,1.482576923
3.799,1.482532502
3.8,1.48252907
3.801,1.482553415
3.802,1.482592439
3.803,1.482543766
3.804,1.482583779
3.805,1.482695778
3.806,1.482604937
3.807,1.482790703
3.808,1.482663812
3.809,1.48255545
3.81,1.482564081
3.811,1.482661773
3.812,1.482664718
3.813,1.482604794
3.814,1.482666624
3.815,1.482669406
3.816,1.482728558
3.817,1.482680642
3.818,1.482662616
3.819,1.482651158
3.82,1.482714498
3.821,1.482775031
3.822,1.482773128
3.823,1.482782208
3.824,1.482680562
3.825,1.482689149
3.826,1.482709299
3.827,1.4827845
3.828,1.482789372
3.829,1.48262367
3.83,1.482638311
3.831,1.482765981
3.832,1.482769022
3.833,1.482845047
3.834,1.482705904
3.835,1.482835071
3.836,1.482847328
3.837,1.482826021
3.838,1.482894571
3.839,1.482837843
3.84,1.482865269
3.841,1.482843151
3.842,1.482823813
3.843,1.482877872
3.844,1.482915961
3.845,1.482760756
3.846,1.482921169
3.847,1.482816483
3.848,1.482855375
3.849,1.482965323
3.85,1.482918469
3.851,1.482853818
3.852,1.48289922
3.853,1.48292454
3.854,1.482934158
3.855,1.482907386
3.856,1.482968739
3.857,1.482922808
3.858,1.482885858
3.859,1.482857686
3.86,1.482873309
3.861,1.482945205
3.862,1.482852257
3.863,1.482931397
3.864,1.482852273
3.865,1.482824968
3.866,1.482991363
3.867,1.48299023
3.868,1.483035803
3.869,1.483067385
3.871,1.4830399
3.872,1.483079895
3.873,1.482990236
3.874,1.48307022
3.875,1.483039826
3.876,1.482957974
3.877,1.483002608
3.878,1.482996194
3.879,1.482992949
3.88,1.482981086
3.881,1.482959677
3.882,1.482964198
3.883,1.48303707
3.884,1.483194713
3.885,1.483050736
3.886,1.48304157
3.887,1.483058373
3.888,1.483064323
3.889,1.483112885
3.89,1.483078374
3.891,1.483188841
3.892,1.483190688
3.893,1.483082241
3.894,1.483093741
3.895,1.48310125
3.896,1.48316483
3.897,1.483119697
3.898,1.483130773
3.899,1.483088278
3.9,1.483000518
3.901,1.483085783
3.902,1.483112948
3.903,1.483083781
3.904,1.483235403
3.905,1.483017889
3.906,1.483148233
3.907,1.483063364
3.908,1.483233047
3.909,1.483194384
3.91,1.483175205
3.911,1.483149738
3.912,1.483138153
3.913,1.483141502
3.914,1.483074835
3.915,1.483105372
3.916,1.483117404
3.917,1.483260135
3.918,1.483332195
3.919,1.483190357
3.92,1.483142169
3.921,1.483133332
3.922,1.483174828
3.923,1.483237436
3.924,1.483254685
3.925,1.483301485
3.926,1.483237573
3.927,1.48320252
3.928,1.483251387
3.929,1.483273537
3.93,1.483364791
3.931,1.483214167
3.932,1.483200386
3.933,1.483189925
3.934,1.483270924
3.935,1.4832845
3.936,1.483372815
3.937,1.483220377
3.938,1.483296936
3.939,1.483337662
3.94,1.483404224
3.941,1.483314876
3.942,1.483441658
3.943,1.483404959
3.944,1.483369615
3.945,1.483397512
3.946,1.48353681
3.947,1.483545506
3.948,1.483406733
3.949,1.483369865
3.95,1.483476893
3.951,1.483441691
3.952,1.483276836
3.953,1.48342176
3.954,1.483517532
3.955,1.483543038
3.956,1.483599393
3.957,1.483561993
3.958,1.483616875
3.959,1.483600501
3.96,1.4835916
3.961,1.483646907
3.962,1.483685958
3.963,1.483694486
3.964,1.483537976
3.965,1.483539167
3.966,1.483631299
3.967,1.483577416
3.968,1.483555665
3.969,1.483606524
3.97,1.483555308
3.971,1.483568707
3.972,1.48364369
3.973,1.483535339
3.974,1.483659605
3.975,1.483599023
3.976,1.483762978
3.977,1.483694964
3.978,1.48380319
3.979,1.483641756
3.98,1.483725644
3.981,1.483695613
3.982,1.483744115
3.983,1.483746365
3.984,1.483646229
3.985,1.483691098
3.986,1.483638858
3.987,1.48379221
3.988,1.483643793
3.989,1.483641759
3.99,1.48381917
3.991,1.483749878
3.992,1.483857634
3.993,1.483763508
3.994,1.483769474
3.995,1.483770184
3.999,1.483821942
4,1.483740165
4.001,1.483790522
4.002,1.483762119
4.003,1.483789228
4.004,1.483829438
4.005,1.483851419
4.006,1.48381918
4.007,1.483844217
4.008,1.483796481
4.009,1.483904229
4.01,1.483786484
4.011,1.483785146
4.012,1.483778736
4.013,1.483759674
4.014,1.483785687
4.015,1.483763019
4.016,1.483856901
4.017,1.483751424
4.018,1.483836713
4.019,1.483775425
4.02,1.483744805
4.021,1.483839577
4.022,1.483922553
4.023,1.483768754
4.024,1.483861017
4.025,1.483786403
4.026,1.483906327
4.027,1.483920263
4.028,1.483842666
4.029,1.483805948
4.03,1.483836139
4.031,1.483779607
4.032,1.483851172
4.033,1.483793896
4.034,1.483903283
4.035,1.483952412
4.036,1.48406621
4.037,1.483921465
4.038,1.483959538
4.039,1.483840522
4.04,1.483840571
4.041,1.483852844
4.042,1.483867241
4.043,1.484002386
4.044,1.483892724
4.045,1.483879098
4.046,1.483846235
4.047,1.483940265
4.048,1.483954045
4.049,1.483905039
4.05,1.48396365
4.051,1.483979716
4.052,1.483988953
4.053,1.483869682
4.054,1.483886423
4.055,1.483942886
4.056,1.483871067
4.057,1.483961016
4.058,1.483987101
4.059,1.48399425
4.06,1.483954249
4.061,1.484071005
4.062,1.484020496
4.063,1.48409917
4.064,1.484096901
4.065,1.484002734
4.066,1.484027005
4.067,1.484126312
4.068,1.484086184
4.069,1.483948609
4.07,1.484020303
4.071,1.48405412
4.072,1.483989646
4.073,1.483872501
4.074,1.484085284
4.075,1.484066046
4.076,1.483916176
4.077,1.484036522
4.078,1.483981895
4.079,1.483977967
4.08,1.483958251
4.081,1.484110833
4.082,1.484189597
4.083,1.484165131
4.084,1.48407939
4.085,1.484053076
4.086,1.484100417
4.087,1.483994731
4.088,1.484091162
4.089,1.484164959
4.09,1.484061131
4.091,1.48405821
4.092,1.484036886
4.093,1.484134595
4.094,1.484099692
4.095,1.484152035
4.096,1.484114529
4.097,1.484105267
4.098,1.484179876
4.099,1.484099815
4.1,1.484171513
4.101,1.4840597
4.102,1.484117986
4.103,1.484267576
4.104,1.484278857
4.105,1.484328045
4.106,1.484159556
4.107,1.484217976
4.108,1.484273094
4.109,1.484209851
4.11,1.484330221
4.111,1.484338177
4.112,1.484232534
4.113,1.484195308
4.114,1.484177513
4.115,1.484145937
4.116,1.484190279
4.117,1.484262536
4.118,1.484131668
4.119,1.484147007
4.12,1.484151447
4.121,1.484255053
4.122,1.484200442
4.123,1.484185336
4.124,1.4842399
4.125,1.484239767
4.126,1.48413907
4.127,1.484136285
4.128,1.484217199
4.129,1.484208549
4.13,1.484350428
4.131,1.484237545
4.132,1.484133891
4.133,1.48423838
4.134,1.484217132
4.135,1.484303562
4.136,1.4841848
4.137,1.484233156
4.138,1.484232134
4.139,1.484271586
4.14,1.484164694
4.141,1.484358458
4.142,1.48431379
4.143,1.484245006
4.144,1.484226155
4.145,1.484314738
4.146,1.484214834
4.147,1.484329008
4.148,1.484294187
4.149,1.48435426
4.15,1.484299837
4.151,1.484424244
4.152,1.484401318
4.153,1.484424281
4.154,1.484286177
4.155,1.484381223
4.156,1.484386169
4.157,1.484303453
4.158,1.484368739
4.159,1.484347727
4.16,1.484227838
4.161,1.484287088
4.162,1.484360031
4.163,1.484363343
4.164,1.484224637
4.165,1.484282816
4.166,1.484310803
4.167,1.484354671
4.168,1.484348989
4.169,1.484358076
4.17,1.484392575
4.171,1.484386018
4.172,1.484411345
4.173,1.484371224
4.174,1.484415501
4.175,1.48444342
4.176,1.484386241
4.177,1.484417169
4.178,1.484479281
4.179,1.484457851
4.18,1.484462527
4.181,1.484423392
4.182,1.484507322
4.183,1.484489412
4.184,1.484377398
4.185,1.484554002
4.186,1.484579025
4.187,1.484531892
4.188,1.484528685
4.189,1.484468482
4.19,1.484431532
4.191,1.48440883
4.192,1.484529117
4.193,1.484448741
4.194,1.484447519
4.195,1.484526819
4.196,1.484375137
4.197,1.484356152
